"Longitude","Latitude","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Sunrise","Sunset","Tmin2","Tavg","Depart","Heat","DewPoint","TrapClusterNum_7","TrapClusterNum_9","TrapClusterNum_1","TrapClusterNum_5","TrapClusterNum_8","TrapClusterNum_6","TrapClusterNum_2","TrapClusterNum_10","TrapClusterNum_4","TrapClusterNum_3","Month_6","Month_8","Month_9","Month_10","Month_7","Month_5","ParasiticIn","Influenza","Tmax2","Tavg2","Heat2","Tmax","Tmin","Cool","StnPressure2","WetBulb2","FG2","BR2","TS","TSRA","TS2","TSRA2","HZ","RA","AvgSpeed2","AvgSpeed","ResultSpeed","RA45","RA45_2","pre45_1_2","pre45_1","PrecipTotal"
-87.716788,41.89923,0,0,1,0,21,8,7,0,0,0,536,1755,70,42,32,1,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.58,84,42,1,84,69,13,29.21,38,0,1,1,1,0,0,1,1,10,10.6,8.3,7,7,0,0,0.84
-87.757639,41.964242,0,0,1,0,1,22,5,0,0,0,528,1809,64,40,28,1,59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0.57,86,40,1,86,64,11,29.24,34,0,0,0,0,0,0,0,0,9.3,10.9,10.5,12,12,0,1,0
-87.654224,41.867108,0,1,0,0,14,58,5,0,0,0,506,1843,67,38,20,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.930995,41.957799,0,1,0,0,8,39,10,0,0,0,449,1907,70,41,21,1,68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.57,84,42,1,83,69,12,29.26,40,0,0,0,0,0,0,0,1,6,5.5,4,11,9,0,1,0
-87.890615,41.974689,0,1,0,0,141,55,21,0,0,0,503,1848,67,41,23,1,63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.57,86,42,1,87,64,12,29.23,37,0,0,0,0,0,0,0,0,5.8,5.2,3.3,12,9,0,1,0
-87.752329,41.918705,0,1,0,0,14,37,1,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.642984,41.803423,0,1,0,0,12,8,0,0,0,0,505,1845,69,43,25,1,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.726737,41.911824,0,1,0,0,15,28,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.599862,41.673408,0,1,0,0,4,76,16,0,0,0,452,1903,69,37,1,1,56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.805059,41.973845,0,0,1,0,0,33,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.668055,41.912563,0,0,1,0,2,4,2,0,0,0,528,1809,63,37,25,1,59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.805059,41.973845,0,1,0,0,0,41,0,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.546587,41.740641,0,1,0,0,41,39,1,0,0,0,453,1902,73,43,23,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,44,1,84,72,14,29.19,42,0,1,0,1,0,1,0,1,6.3,6,2.5,13,11,0,1,0.05
-87.599862,41.673408,0,0,1,0,36,186,0,0,0,0,528,1809,63,37,25,1,59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.701431,41.906638,0,0,1,0,82,27,0,0,0,0,522,1819,62,37,23,1,58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.787992,41.970248,0,1,0,0,23,22,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.69181,41.963976,0,1,0,0,0,2,0,0,0,0,445,1911,69,46,26,1,62,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,91,45,1,92,69,17,29.34,39,0,0,0,0,0,0,1,0,3.7,4.1,3.5,12,13,0,1,0
-87.731435,41.743402,0,1,0,0,0,45,169,0,0,0,433,1923,75,49,28,1,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,97,51,1,96,71,20,29.17,44,0,0,1,0,1,0,0,0,13.9,14,13.3,12,16,0,1,0.58
-87.862995,41.992478,0,1,0,0,3,42,6,0,0,0,510,1839,61,36,19,1,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.26,0.6,82,37,1,83,59,7,29.39,34,0,0,0,0,0,0,0,0,8.6,9.2,9.1,12,11,0,0,0
-87.654224,41.867108,0,1,0,0,14,58,5,0,0,0,506,1843,67,38,20,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.757639,41.964242,0,0,1,0,1,22,5,0,0,0,528,1809,64,40,28,1,59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0.57,86,40,1,86,64,11,29.24,34,0,0,0,0,0,0,0,0,9.3,10.9,10.5,12,12,0,1,0
-87.666343,41.822536,0,1,0,0,39,86,3,0,0,0,459,1854,72,41,22,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.728492,41.984809,0,0,1,0,0,5,6,0,0,1,517,1827,74,47,32,1,71,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0.57,94,49,1,93,71,18,29.26,44,0,0,0,0,0,0,0,0,6.3,5.9,5.2,12,11,0,1,0
-87.666901,41.868077,0,1,0,0,1,29,5,0,0,0,457,1856,63,38,18,1,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,86,40,1,86,60,9,29.44,32,0,0,0,0,0,0,0,0,4,3.8,1.5,14,11,1,0,0
-87.600963,41.728495,0,1,0,0,11,40,23,0,0,0,459,1854,57,30,15,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.64886,41.862292,0,0,1,0,1,7,0,0,0,0,521,1821,72,43,29,1,63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,91,47,1,90,66,14,29.31,38,0,0,0,0,0,0,0,1,6.7,6.5,6.4,18,12,1,1,0
-87.930995,41.957799,0,1,0,0,1,68,14,0,0,0,510,1839,61,36,19,1,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.26,0.6,82,37,1,83,59,7,29.39,34,0,0,0,0,0,0,0,0,8.6,9.2,9.1,12,11,0,0,0
-87.536497,41.702724,0,1,0,0,88,378,43,0,0,1,445,1911,69,46,26,1,62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,91,45,1,92,69,17,29.34,39,0,0,0,0,0,0,1,0,3.7,4.1,3.5,12,13,0,1,0
-87.668055,41.912563,0,1,0,0,0,3,0,0,0,0,506,1843,67,38,20,1,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.642984,41.803423,0,1,0,0,79,130,2,0,0,0,459,1854,72,41,22,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.740029,41.772846,0,0,1,0,8,5,0,0,0,0,552,1729,56,32,28,1,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.27,0.77,83,35,1,82,51,3,29.39,31,0,0,0,0,0,0,1,0,5.9,4.6,3.9,12,9,1,1,0
-87.688267,41.903002,0,1,0,0,0,4,1,0,0,0,457,1856,63,38,18,1,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,86,40,1,86,60,9,29.44,32,0,0,0,0,0,0,0,0,4,3.8,1.5,14,11,1,0,0
-87.795585,41.999129,0,1,0,0,29,15,0,0,0,0,451,1904,73,47,27,1,73,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
-87.777921,42.008314,0,1,0,0,5,6,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.668055,41.912563,0,0,1,0,2,4,2,0,0,0,528,1809,63,37,25,1,59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.703047,41.77166,0,0,1,0,29,71,5,0,0,0,528,1809,63,37,25,1,59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.676709,41.688324,0,1,0,0,38,69,0,0,0,0,509,1840,69,40,22,1,67,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,81,40,1,80,69,11,29.16,38,0,1,0,1,1,1,0,1,7.3,7.1,5.8,19,14,1,1,0.24
-87.800991,41.95469,0,0,1,0,13,10,0,0,0,0,520,1822,67,41,26,1,60,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.67,90,44,1,89,63,12,29.34,36,0,0,0,0,0,0,0,0,5,4.3,2.8,17,12,1,1,0
-87.785288,41.923738,0,0,1,0,0,21,0,0,0,0,528,1809,63,37,25,1,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.862995,41.992478,0,1,0,0,65,131,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.811506,42.011601,0,1,0,0,118,98,0,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.890615,41.974689,0,0,1,0,2,19,9,0,0,0,519,1824,57,31,10,1,54,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.26,0.6,75,31,1,75,56,2,29.48,29,0,1,0,0,0,0,0,0,5.9,6,4.7,16,12,1,0,0
-87.716788,41.89923,0,1,0,0,0,46,16,0,0,0,445,1911,61,36,10,1,57,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.26,0.58,82,37,1,81,61,7,29.29,31,0,0,0,0,0,0,0,0,7.1,7.8,7.6,11,14,0,1,0
-87.890615,41.974689,0,1,0,0,141,55,21,0,0,0,503,1848,67,41,23,1,63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.57,86,42,1,87,64,12,29.23,37,0,0,0,0,0,0,0,0,5.8,5.2,3.3,12,9,0,1,0
-87.599862,41.673408,0,1,0,0,4,55,6,0,0,0,456,1858,65,36,10,1,59,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.57,82,39,1,81,60,7,29.28,33,0,0,0,0,0,0,0,0,8.4,8.5,8.3,10,9,0,1,0
-87.696269,41.868142,0,1,0,0,29,22,0,0,0,0,459,1854,57,30,15,1,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.832763,41.944869,0,1,0,0,11,9,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.807277,42.009876,0,1,0,0,66,13,0,0,0,0,506,1843,67,38,20,1,67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.688267,41.903002,0,1,0,0,9,9,0,0,0,0,506,1843,70,45,27,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.688267,41.903002,0,1,0,0,9,9,0,0,0,0,506,1843,70,45,27,1,71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.64997,41.723195,0,1,0,0,6,5,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.800991,41.95469,0,0,1,0,6,2,0,0,0,0,528,1809,46,22,16,29,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
-87.677512,41.731922,0,1,0,0,17,20,3,1,0,0,445,1911,69,46,26,1,62,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,91,45,1,92,69,17,29.34,39,0,0,0,0,0,0,1,0,3.7,4.1,3.5,12,13,0,1,0
-87.800515,41.916265,0,1,0,0,14,18,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.666901,41.868077,0,1,0,0,7,7,0,0,0,1,505,1845,69,43,25,1,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.666066,41.98728,0,1,0,0,17,24,3,0,0,0,445,1911,61,36,10,1,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,82,37,1,81,61,7,29.29,31,0,0,0,0,0,0,0,0,7.1,7.8,7.6,11,14,0,1,0
-87.736812,41.798697,0,1,0,0,0,46,15,0,0,0,511,1837,61,36,19,1,58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.25,0.57,83,37,1,83,59,7,29.32,33,0,0,0,0,0,0,0,0,3.4,3.3,1.9,12,10,0,1,0
-87.642984,41.803423,0,1,0,0,8,16,0,0,0,0,451,1904,73,47,27,1,73,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
-87.811506,42.011601,0,1,0,0,37,32,0,0,0,0,451,1904,73,47,27,1,73,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
-87.676709,41.688324,0,1,0,0,38,69,0,0,0,0,509,1840,69,40,22,1,67,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,81,40,1,80,69,11,29.16,38,0,1,0,1,1,1,0,1,7.3,7.1,5.8,19,14,1,1,0.24
-87.666343,41.822536,0,0,1,0,3,0,0,0,0,0,521,1821,72,43,29,1,63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,91,47,1,90,66,14,29.31,38,0,0,0,0,0,0,0,1,6.7,6.5,6.4,18,12,1,1,0
-87.731435,41.743402,0,1,0,0,0,45,169,0,0,0,433,1923,75,49,28,1,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,97,51,1,96,71,20,29.17,44,0,0,1,0,1,0,0,0,13.9,14,13.3,12,16,0,1,0.58
-87.668055,41.912563,0,1,0,0,0,3,0,0,0,0,506,1843,67,38,20,1,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.778927,41.776156,0,0,1,0,0,4,0,0,0,0,543,1742,55,28,21,13,52,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,75,30,1,75,50,1,29.4,27,0,0,0,0,0,0,0,0,4.6,4.2,3.8,5,6,0,0,0
-87.800991,41.95469,0,0,1,0,13,10,0,0,0,0,520,1822,67,41,26,1,60,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.67,90,44,1,89,63,12,29.34,36,0,0,0,0,0,0,0,0,5,4.3,2.8,17,12,1,1,0
-87.726737,41.911824,0,1,0,0,0,19,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.666066,41.98728,0,1,0,0,0,39,11,0,0,0,514,1832,69,43,26,1,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.701431,41.906638,0,1,0,0,8,13,0,0,0,0,505,1845,69,43,25,1,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.805059,41.973845,0,0,1,0,0,5,0,0,0,0,528,1809,63,37,25,1,59,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.862995,41.992478,0,1,0,0,3,42,6,0,0,0,510,1839,61,36,19,1,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.26,0.6,82,37,1,83,59,7,29.39,34,0,0,0,0,0,0,0,0,8.6,9.2,9.1,12,11,0,0,0
-87.565666,41.704572,0,1,0,0,217,121,0,0,0,0,506,1843,70,45,27,1,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.778927,41.776156,0,1,0,0,26,20,0,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.890615,41.974689,0,1,0,0,142,86,1,1,0,0,506,1843,67,38,20,1,67,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.731435,41.743402,0,1,0,0,0,94,27,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.805059,41.973845,0,0,1,0,0,5,0,0,0,0,528,1809,63,37,25,1,59,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.535198,41.680946,0,1,0,0,184,113,1,0,0,42,446,1910,73,46,26,1,66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,91,47,1,91,70,17,29.31,41,0,0,0,0,0,0,1,0,7.2,5.9,5.5,11,12,0,1,0
-87.666014,41.720848,0,1,0,0,8,0,0,0,0,0,459,1854,57,30,15,1,53,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.787992,41.970248,0,1,0,0,23,22,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.785288,41.923738,0,0,1,0,0,5,1,0,0,0,542,1744,60,30,22,1,57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.6,70,30,1,70,60,1,29.44,29,0,1,0,0,0,0,0,1,6.3,7.3,5.4,11,10,1,0,0.16
-87.890615,41.974689,0,1,0,0,49,110,4,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.724608,41.662014,0,0,1,0,18,0,0,0,0,0,528,1809,63,37,25,1,59,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.890615,41.974689,0,0,1,0,76,47,0,0,0,0,536,1755,70,42,32,1,68,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.26,0.58,84,42,1,84,69,13,29.21,38,0,1,1,1,0,0,1,1,10,10.6,8.3,7,7,0,0,0.84
-87.757639,41.964242,0,0,1,0,7,36,3,0,0,0,517,1827,74,47,32,1,71,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0.57,94,49,1,93,71,18,29.26,44,0,0,0,0,0,0,0,0,6.3,5.9,5.2,12,11,0,1,0
-87.565666,41.704572,0,1,0,0,0,7,13,0,0,0,433,1923,75,49,28,1,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.26,0.58,97,51,1,96,71,20,29.17,44,0,0,1,0,1,0,0,0,13.9,14,13.3,12,16,0,1,0.58
-87.890615,41.974689,0,1,0,0,0,63,16,0,0,0,511,1837,61,36,19,1,58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.57,83,37,1,83,59,7,29.32,33,0,0,0,0,0,0,0,0,3.4,3.3,1.9,12,10,0,1,0
-87.716277,41.846075,0,1,0,0,4,15,3,0,0,0,506,1843,67,38,20,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.666901,41.868077,0,1,0,0,1,29,5,0,0,0,457,1856,63,38,18,1,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,86,40,1,86,60,9,29.44,32,0,0,0,0,0,0,0,0,4,3.8,1.5,14,11,1,0,0
-87.536497,41.702724,0,1,0,0,110,137,2,0,0,0,452,1903,74,45,25,1,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,87,46,1,87,73,16,29.18,43,0,1,0,1,0,1,0,1,6.4,6.9,3,12,11,0,1,0.06
-87.824812,41.974089,0,1,0,0,26,12,1,0,0,0,451,1904,73,47,27,1,73,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
-87.890615,41.974689,0,1,0,0,15,181,15,0,0,0,510,1839,61,36,19,1,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.26,0.6,82,37,1,83,59,7,29.39,34,0,0,0,0,0,0,0,0,8.6,9.2,9.1,12,11,0,0,0
-87.585413,41.726465,0,1,0,0,712,362,1,0,0,0,446,1910,73,46,26,1,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,91,47,1,91,70,17,29.31,41,0,0,0,0,0,0,1,0,7.2,5.9,5.5,11,12,0,1,0
-87.531635,41.686398,0,1,0,0,12,22,0,0,0,2,506,1843,70,45,27,1,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.757639,41.964242,0,1,0,0,55,27,2,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.776385,41.942114,0,1,0,0,12,5,0,0,0,0,509,1840,69,40,22,1,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,40,1,80,69,11,29.16,38,0,1,0,1,1,1,0,1,7.3,7.1,5.8,19,14,1,1,0.24
-87.538693,41.659112,0,1,0,0,1,4,0,0,0,0,510,1839,61,36,19,1,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,82,37,1,83,59,7,29.39,34,0,0,0,0,0,0,0,0,8.6,9.2,9.1,12,11,0,0,0
