Date,ID,Station2,Tmax2,Tmin2,Tavg2,DewPoint2,WetBulb2,Heat2,Cool2,PrecipTotal2,StnPressure2,SeaLevel2,ResultSpeed2,ResultDir2,AvgSpeed2,BCFG2,BR2,DZ2,FG2,FG.2,FU2,GR2,HZ2,RA2,SN2,SQ2,TS2,TSRA2,VCFG2,VCTS2,Tmax2.imp,Tavg2.imp,PrecipTotal2.imp,RA45.2,PT45_gt052,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,DZ,FG,FG.,FU,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCTS,RA45,PT45_gt05,year,Month,MoDay,Month_Day
30/08/2013,1226,2,96,69,48,67,40,1,19,0.47,29.21,29.85,5.3,24,7.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,96,48,0.47,11,1,1,96,67,47,30,68,41,1,18,515,1831,0,0.36,29.13,29.86,4.4,26,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,30,8/1
31/08/2013,1227,2,77,70,39,66,37,1,10,0.96,29.16,29.81,5.8,4,7,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,77,39,0.96,12,1,1,78,71,40,24,67,38,1,11,516,1829,0,0.07,29.1,29.82,6.1,5,7.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,1,2013,8,31,8/1
01/09/2013,1228,2,84,68,41,66,38,1,12,0.02,29.11,29.75,3.9,27,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,41,0.02,12,1,1,85,65,40,25,67,39,1,11,517,1827,0,0.14,29.05,29.76,4.2,29,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,2013,9,1,1/9
02/09/2013,1229,2,77,62,35,60,33,1,6,0,29.27,29.89,7.5,2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,35,0,12,1,1,79,60,35,20,61,33,1,6,518,1826,0,0,29.21,29.9,8.1,2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,9,2,2/9
03/09/2013,1230,2,76,58,32,54,29,1,3,0,29.39,30.02,1.5,34,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,32,0,11,1,1,77,57,32,1,54,28,1,3,519,1824,0,0,29.32,30.02,4,30,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,9,3,3/9
04/09/2013,1231,2,84,59,37,55,31,1,8,0,29.44,30.08,6.4,25,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,37,0,11,1,1,84,59,37,22,57,32,1,8,520,1822,0,0,29.37,30.08,6.2,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,9,4,4/9
05/09/2013,1232,2,74,65,35,53,29,1,6,0,29.55,30.19,9.2,6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,35,0,11,1,1,74,59,32,18,54,29,1,3,521,1821,0,0,29.49,30.2,9,5,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,9,5,5/9
06/09/2013,1233,2,85,62,39,55,32,1,10,0,29.44,30.11,4.3,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,39,0,11,1,1,86,57,37,23,58,33,1,8,522,1819,0,0,29.38,30.11,4.7,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,9,6,6/9
07/09/2013,1234,2,87,68,43,61,36,1,14,0,29.28,29.94,5.8,23,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,43,0,11,1,1,88,65,42,28,62,37,1,13,523,1817,0,0.01,29.21,29.94,5.7,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,9,7,7/9
08/09/2013,1235,2,78,71,40,65,37,1,11,0,29.33,29.96,10.1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,40,0,11,1,1,77,71,39,26,66,38,1,10,524,1815,0,0,29.26,29.98,10.5,7,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,9,8,8/9
09/09/2013,1236,2,94,69,47,68,42,1,18,0,29.22,29.86,8.5,20,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94,47,0,10,1,1,94,68,46,33,70,43,1,17,525,1814,0,0,29.15,29.86,9,20,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2013,9,9,9/9
10/09/2013,1237,2,96,78,52,63,40,1,23,0,29.32,29.94,12.2,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,52,0,10,1,1,95,77,51,38,64,40,1,22,526,1812,0,0,29.25,29.95,12.1,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2013,9,10,10/9
11/09/2013,1238,2,92,75,49,66,40,1,20,0,29.34,29.97,5.1,25,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,49,0,9,1,1,91,75,48,36,66,40,1,19,527,1810,0,0,29.28,29.98,4.2,27,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2013,9,11,11/9
12/09/2013,1239,2,83,63,38,58,33,1,9,0.06,29.34,29.97,6.8,34,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,38,0.06,9,1,1,82,62,37,25,59,33,1,8,528,1809,0,0,29.28,29.98,7,35,9.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,2013,9,12,12/9
13/09/2013,1240,2,67,54,26,45,22,25,1,0,29.47,30.12,12.8,1,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,26,0,8,1,1,67,52,25,13,45,21,26,1,529,1807,0,0,29.41,30.13,10.7,1,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2013,9,13,9/1
14/09/2013,1241,2,72,51,27,41,21,24,1,0,29.44,30.11,5.3,19,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,27,0,7,1,1,72,47,25,12,43,21,26,1,530,1805,0,0,29.36,30.1,4.7,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2013,9,14,9/1
15/09/2013,1242,2,62,58,25,51,24,26,1,0.24,29.41,30.06,0.4,19,5.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,62,25,0.24,8,1,1,62,56,24,13,52,24,27,1,531,1803,0,0.65,29.34,30.06,1.1,2,5.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,2013,9,15,9/1
16/09/2013,1243,2,64,55,25,47,22,26,1,0,29.65,30.29,11.4,3,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,25,0,7,1,1,64,51,23,14,47,21,28,1,532,1760,0,0,29.59,30.3,9.7,3,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2013,9,16,9/1
17/09/2013,1244,2,70,53,27,49,24,24,1,0,29.55,30.23,7.2,12,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,27,0,7,1,1,71,49,25,12,51,25,26,1,533,1758,0,0,29.49,30.23,7,13,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2013,9,17,9/1
18/09/2013,1245,2,82,62,37,58,31,1,8,0.51,29.35,30.02,6.7,17,9.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82,37,0.51,6,1,1,81,60,36,25,60,33,1,7,535,1756,0,0.55,29.26,30.01,8.7,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,9,18,9/1
19/09/2013,1246,2,84,70,42,66,38,1,13,0,29.21,29.87,7.8,16,10,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,84,42,0,7,1,1,84,69,42,32,68,39,1,13,536,1755,0,0.84,29.14,29.87,8.3,16,10.6,0,1,0,1,0,0,1,0,1,0,0,1,1,0,7,1,2013,9,19,9/1
20/09/2013,1247,2,77,59,33,59,32,1,4,0.02,29.15,29.8,10.3,26,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33,0.02,7,1,1,76,58,32,23,60,32,1,3,537,1753,0,0,29.08,29.8,10.1,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,9,20,9/1
21/09/2013,1248,2,67,51,24,46,22,27,1,0,29.23,29.87,9,33,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24,0,7,1,1,67,52,25,10,48,22,26,1,538,1751,0,0,29.17,29.87,9.6,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,9,21,9/1
22/09/2013,1249,2,67,49,23,45,20,28,1,0,29.36,30.01,4.8,5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,23,0,7,1,1,67,49,23,12,47,21,28,1,539,1749,0,0,29.3,30.01,6.2,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,9,22,9/1
23/09/2013,1250,2,67,50,24,45,21,27,1,0,29.41,30.06,6.8,11,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24,0,7,1,1,67,46,22,12,48,22,29,1,540,1748,0,0,29.34,30.06,4.9,10,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,9,23,9/1
24/09/2013,1251,2,91,52,NA,48,23,NA,NA,0,29.33,30,5.8,9,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,46.58218329,0,7,1,1,70,49,25,1,49,23,26,1,541,1746,0,0,29.26,30,6.2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,9,24,9/1
25/09/2013,1252,2,71,56,29,51,25,2,1,0,29.29,29.95,5.9,6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,29,0,7,1,1,70,51,26,18,52,25,25,1,542,1744,0,0,29.23,29.95,4.8,5,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2013,9,25,9/1
26/09/2013,1253,2,75,55,30,52,27,1,1,0,29.4,30.04,4.1,9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,30,0,6,1,1,75,50,28,21,52,27,13,1,543,1742,0,0,29.34,30.04,3.8,8,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2013,9,26,9/1
27/09/2013,1254,2,80,57,34,48,26,1,5,0,29.44,30.09,6.6,12,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,34,0,6,1,1,81,52,32,25,51,26,1,3,544,1741,0,0,29.38,30.09,7,13,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2013,9,27,9/1
28/09/2013,1255,2,85,58,37,54,30,1,8,0.02,29.31,29.98,10.2,18,11.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85,37,0.02,7,1,1,84,55,35,29,56,31,1,6,545,1739,0,0.2,29.24,29.98,10.9,19,12.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,2013,9,28,9/1
29/09/2013,1256,2,84,53,NA,48,23,NA,NA,0.22,29.36,30.01,6.3,36,7.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,84,37.44031705,0.22,8,1,1,68,51,25,19,49,23,26,1,546,1737,0,0.18,29.29,30.01,6,36,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,2013,9,29,9/1
30/09/2013,1257,2,76,50,28,47,24,13,1,0,29.28,29.93,4.2,19,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,28,0,8,1,1,74,47,26,20,49,24,25,1,547,1735,0,0,29.21,29.93,5.8,19,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,9,30,9/1
01/10/2013,1258,2,79,62,36,61,33,1,7,0,29.28,29.92,11.9,21,11.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79,36,0,8,1,1,79,62,36,31,62,34,1,7,548,1734,0,0,29.21,29.92,12.5,22,12.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,10,1,1/10
02/10/2013,1259,2,77,64,36,50,28,1,7,0,29.37,30.02,5.2,7,7.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,77,36,0,8,1,1,76,62,34,29,50,28,1,5,549,1732,0,0,29.31,30.02,4.7,7,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2013,10,2,2/10
03/10/2013,1260,2,78,64,36,65,36,1,7,0.8,29.26,29.91,7.1,19,7.7,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,78,36,0.8,9,1,1,78,60,34,30,65,36,1,5,550,1730,0,0.12,29.19,29.91,7.4,19,7.9,0,1,1,0,1,0,0,0,1,0,0,0,0,0,8,1,2013,10,3,3/10
04/10/2013,1261,2,76,66,36,64,35,1,7,0,29.29,29.94,2,16,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,76,36,0,9,1,1,74,65,35,31,65,35,1,6,552,1729,0,0,29.23,29.94,2.6,12,6.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,2013,10,4,4/10
05/10/2013,1262,2,81,65,38,66,37,1,9,0.68,29.18,29.83,6.7,19,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,81,38,0.68,8,1,1,80,61,36,32,66,37,1,7,553,1727,0,0.82,29.11,29.84,5.2,19,6.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,1,2013,10,5,5/10
06/10/2013,1263,2,76,48,NA,44,19,NA,NA,0.06,29.1,29.76,10.1,25,10.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,76,32.22694047,0.06,8,1,1,64,45,20,1,44,18,3,1,554,1725,0,0.09,29.02,29.75,8.7,25,9.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,2013,10,6,6/10
07/10/2013,1264,2,67,45,21,44,19,30,1,0,29.3,29.94,6.3,26,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,21,0,8,1,1,68,45,22,19,45,19,29,1,555,1724,0,0,29.23,29.92,6.1,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2013,10,7,7/10
08/10/2013,1265,2,76,49,28,46,22,13,1,0,29.49,30.13,4,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,28,0,8,1,1,75,43,24,21,48,22,27,1,556,1722,0,0,29.42,30.13,4.7,18,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2013,10,8,8/10
09/10/2013,1266,2,70,52,26,47,22,25,1,0,29.52,30.18,3.4,11,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,0,8,1,1,71,48,25,23,47,22,26,1,557,1720,0,0,29.45,30.18,3.6,12,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2013,10,9,9/10
10/10/2013,1267,2,75,51,28,49,24,13,1,0,29.44,30.11,3,12,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,28,0,8,1,1,74,46,25,23,50,24,26,1,558,1719,0,0,29.37,30.11,2.9,13,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2013,10,10,10/10
11/10/2013,1268,2,77,56,32,48,25,1,3,0,29.36,30.02,6.1,14,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,32,0,8,1,1,76,51,29,28,51,25,2,1,559,1717,0,0,29.28,30.02,7.3,14,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2013,10,11,11/10
12/10/2013,1269,2,73,53,28,52,26,13,1,0.01,29.39,30.02,6,21,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,28,0.01,8,1,1,73,46,25,24,54,26,26,1,600,1715,0,0.12,29.32,30.02,5.7,21,7.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,2013,10,12,12/10
13/10/2013,1270,2,65,46,21,40,17,30,1,0,29.68,30.33,3.1,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,21,0,8,1,1,64,44,19,19,41,17,4,1,602,1714,0,0,29.62,30.32,5.3,32,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2013,10,13,10/1
14/10/2013,1271,2,62,45,19,43,18,4,1,0,29.59,30.29,7.2,8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,19,0,7,1,1,62,42,17,1,44,18,6,1,603,1712,0,0,29.53,30.29,6.6,8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2013,10,14,10/1
15/10/2013,1272,2,65,51,23,50,23,28,1,0.09,29.22,29.92,6.9,19,9.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,65,23,0.09,7,1,1,64,49,22,22,51,23,29,1,604,1711,0,0.07,29.14,29.91,7.6,19,10.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,1,2013,10,15,10/1
16/10/2013,1273,2,54,47,16,43,16,7,1,0,29.23,29.91,10.5,25,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,16,0,7,1,1,54,47,16,1,45,17,7,1,605,1709,0,0,29.16,29.89,10.5,25,10.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,2013,10,16,10/1
17/10/2013,1274,2,54,44,14,43,16,9,1,0.17,29.2,29.88,7.1,24,7.9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,54,14,0.17,8,1,1,53,40,12,13,44,15,11,1,606,1707,0,0.29,29.12,29.86,6.1,26,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,2013,10,17,10/1
18/10/2013,1275,2,50,42,11,39,12,12,1,0,29.26,29.93,7.9,25,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,0,8,1,1,50,39,10,14,40,12,14,1,607,1706,0,0,29.18,29.91,8.3,26,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,10,18,10/1
19/10/2013,1276,2,54,43,14,36,12,9,1,0.01,29.17,29.85,10.1,24,10.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,14,0.01,9,1,1,54,42,13,11,37,11,10,1,608,1704,0,0.01,29.1,29.83,8.9,25,9.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,2013,10,19,10/1
20/10/2013,1277,2,65,41,18,41,16,5,1,0.02,29.15,29.82,7.5,21,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,18,0.02,10,1,1,61,36,14,1,42,15,9,1,610,1703,0,0.01,29.07,29.8,5.1,20,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,2013,10,20,10/1
21/10/2013,1278,2,55,36,11,32,9,12,1,0.03,29.26,29.92,10.3,27,10.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,11,0.03,11,1,1,55,33,9,14,31,7,15,1,611,1701,0,0,29.19,29.9,10.8,27,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2013,10,21,10/1
22/10/2013,1279,2,41,31,1,31,4,23,1,0.03,29.28,29.97,4.6,26,5.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,41,1,0.03,12,1,1,42,29,1,6,31,3,23,1,612,1660,0,0,29.21,29.95,5.4,26,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,2013,10,22,10/1
23/10/2013,1280,2,46,32,4,27,3,20,1,0,29.32,30,9.2,29,9.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,46,4,0,13,1,1,46,32,4,2,27,3,20,1,613,1658,0,0,29.24,29.98,9.2,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2013,10,23,10/1
24/10/2013,1281,2,44,34,4,25,3,20,1,0,29.52,30.2,9.2,30,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,13,1,1,44,31,3,3,25,2,21,1,614,1657,0,0,29.45,30.16,10.3,30,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2013,10,24,10/1
25/10/2013,1282,2,51,29,5,26,5,19,1,0,29.57,30.28,10.4,23,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,13,1,1,51,29,5,16,26,4,19,1,616,1656,0,0,29.47,30.24,10.8,24,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2013,10,25,10/1
26/10/2013,1283,2,55,38,12,29,8,11,1,0,29.3,29.98,10.5,26,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,12,0,13,1,1,55,37,11,10,29,8,12,1,617,1654,0,0,29.22,29.96,10.9,27,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2013,10,26,10/1
27/10/2013,1284,2,55,32,9,29,7,15,1,0,29.37,30.05,6.4,23,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,0,13,1,1,54,29,7,14,29,6,17,1,618,1653,0,0,29.28,30.02,6.3,23,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2013,10,27,10/1
28/10/2013,1285,2,54,36,10,38,11,14,1,0,29.6,30.26,8.8,4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,13,1,1,53,35,9,11,37,10,15,1,619,1651,0,0,29.54,30.26,9,4,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2013,10,28,10/1
29/10/2013,1286,2,57,43,15,39,14,8,1,0,29.57,30.26,5.9,11,6.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,57,15,0,14,1,1,57,42,15,21,40,14,8,1,620,1650,0,0,29.49,30.25,6.1,10,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2013,10,29,10/1
30/10/2013,1287,2,64,47,21,52,22,30,1,1.16,29.29,30.01,5.3,14,6.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,64,21,1.16,14,1,1,63,43,18,25,52,22,5,1,622,1649,0,0.55,29.22,30,6.6,15,7.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,13,1,2013,10,30,10/1
31/10/2013,1288,2,65,47,21,56,26,30,1,2.03,28.77,29.47,9.5,23,11.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,65,21,2.03,15,1,1,64,46,20,27,56,26,3,1,623,1647,0,1.04,28.69,29.45,9.4,24,11.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,2013,10,31,10/1
01/05/2014,1289,2,50,43,12,42,13,11,1,0.09,29.1,29.76,14.1,24,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,50,12,0.09,NA,NA,1,49,42,11,15,38,11,12,1,448,1849,0,0.09,29.02,29.74,13.5,24,13.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2014,5,1,1/5
02/05/2014,1290,2,80,47,NA,43,16,NA,NA,0.04,29.1,29.79,10.7,23,11.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,36.70662595,0.04,NA,NA,1,53,46,15,12,39,14,8,1,447,1850,0,0,29.03,29.77,10.2,24,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2014,5,2,2/5
03/05/2014,1291,2,68,49,24,39,18,27,1,0,29.13,29.77,13.3,28,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,0,NA,NA,1,67,46,22,21,37,17,29,1,446,1851,0,0,29.07,29.77,13.8,28,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2014,5,3,3/5
04/05/2014,1292,2,61,47,19,31,12,4,1,0,29.37,30.01,5.6,4,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,0,NA,NA,1,58,44,16,11,29,10,7,1,444,1852,0,0,29.31,30.01,4.8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2014,5,4,4/5
05/05/2014,1293,2,59,45,17,36,13,6,1,0.01,29.31,29.98,12.5,5,13.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59,17,0.01,NA,NA,1,55,43,14,14,34,11,9,1,443,1853,0,0.05,29.26,29.98,12.6,5,13.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2014,5,5,5/5
06/05/2014,1294,2,63,45,19,38,16,4,1,0,29.26,29.94,12.9,7,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,19,0,NA,NA,1,63,41,17,11,34,14,6,1,442,1855,0,0,29.21,29.95,12.6,7,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2014,5,6,6/5
07/05/2014,1295,2,80,52,31,47,24,1,2,0,29.15,29.81,6.3,10,9.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,31,0,NA,NA,1,78,48,28,26,42,19,13,1,441,1856,0,0,29.1,29.82,7.5,8,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2014,5,7,7/5
08/05/2014,1296,2,93,68,46,58,35,1,17,0,29.15,29.79,13.8,20,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,46,0,NA,NA,1,89,51,35,32,55,32,1,6,439,1857,0,0.1,29.08,29.8,13.7,21,14.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2014,5,8,8/5
09/05/2014,1297,2,76,57,32,56,30,1,3,1.43,29.1,29.73,12.4,23,15.3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,76,32,1.43,NA,NA,1,73,54,29,26,52,27,2,1,438,1858,0,1.03,29.03,29.74,13.2,24,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2014,5,9,9/5
10/05/2014,1298,2,77,52,30,44,23,1,1,0,29.26,29.9,3.1,20,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,30,0,NA,NA,1,77,47,27,24,42,21,24,1,437,1859,0,0,29.19,29.91,2.9,25,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2014,5,10,10/5
11/05/2014,1299,2,85,63,39,55,30,1,10,0.41,29.26,29.9,7.8,17,10.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,39,0.41,NA,NA,1,81,52,32,28,53,28,1,3,436,1860,0,0.12,29.19,29.91,7.6,16,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2014,5,11,11/5
12/05/2014,1300,2,86,65,41,67,39,1,12,0.03,29.2,29.84,11.1,19,12.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,86,41,0.03,NA,NA,1,84,64,39,35,64,36,1,10,435,1901,0,2.09,29.13,29.85,6.6,19,12,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,2014,5,12,12/5
13/05/2014,1301,2,70,54,27,55,27,24,1,0.14,29.35,29.97,8.1,25,10.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,27,0.14,NA,NA,1,67,52,25,20,53,25,26,1,434,1902,0,0.12,29.29,29.98,9.5,26,12.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2014,5,13,5/1
14/05/2014,1302,2,57,44,16,41,17,7,1,0.06,29.41,30.08,11.4,1,12.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,57,16,0.06,NA,NA,1,56,44,15,16,39,15,8,1,433,1903,0,0.02,29.36,30.09,10.9,2,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2014,5,14,5/1
