"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed","BCFG","BR","DZ","FG","FG.","FU","HZ","MIFG","RA","SN","SQ","TS","TSRA","VCTS","RA45","PT45_gt05"
1,2013-06-11,83,60,37,23,62,36,1,8,416,1926,0,0,29.13,29.85,3.2,25,4.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,1
1,2013-06-12,86,63,40,25,64,36,1,11,416,1927,0,0.75,29,29.74,3.1,8,8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,1
1,2013-06-13,73,58,31,10,54,28,1,2,416,1927,0,0,29.23,29.92,11.7,3,12.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1,2013-06-14,78,56,32,1,51,26,1,3,416,1928,0,0,29.34,30.05,6.6,6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1,2013-06-15,80,58,34,19,62,34,1,5,416,1928,0,0.17,29.21,29.95,5.6,21,7.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21,1
1,2013-06-16,86,69,43,27,62,36,1,14,416,1929,0,0,29.16,29.88,8.3,27,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1,2013-06-17,88,59,39,23,55,32,1,10,416,1929,0,0.03,29.18,29.89,3.9,29,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2013-06-18,71,56,29,14,52,25,2,1,416,1929,0,0,29.31,30.01,11.4,3,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2013-06-19,75,53,29,14,46,24,2,1,416,1930,0,0,29.39,30.1,5.9,8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-06-20,86,56,36,19,58,33,1,7,416,1930,0,0,29.38,30.1,5.1,12,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-06-21,82,68,40,23,65,37,1,11,416,1930,0,0.79,29.34,30.04,7.4,19,9.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1
1,2013-06-22,80,67,39,22,67,38,1,10,417,1931,0,0.04,29.3,30.01,3.1,22,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1
1,2013-06-23,87,66,42,25,68,40,1,13,417,1931,0,0.84,29.26,29.97,10.7,20,11.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1
1,2013-06-24,89,67,43,25,67,38,1,14,417,1931,0,0.18,29.25,29.95,8.9,23,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2013-06-25,85,67,41,23,69,40,1,12,417,1931,0,0.03,29.13,29.86,4.5,19,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1
1,2013-06-26,80,66,38,20,67,37,1,9,418,1931,0,1.48,29.05,29.76,2.2,16,7.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20,1
1,2013-06-27,90,64,42,24,67,39,1,13,418,1931,0,0.92,29.01,29.73,7.2,29,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1,2013-06-28,83,67,40,22,61,35,1,11,419,1931,0,0,28.91,29.63,10.5,31,10.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1
1,2013-06-29,72,64,33,11,59,31,1,4,419,1931,0,0,28.97,29.66,12,2,12.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1
1,2013-06-30,77,62,35,10,52,28,1,6,419,1931,0,0,29.2,29.88,13.8,2,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
1,2013-07-01,75,59,32,13,51,27,1,3,420,1931,0,0,29.31,30.03,12.6,3,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
1,2013-07-02,68,60,29,16,52,26,2,1,420,1931,0,0,29.33,30.05,11,3,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
1,2013-07-03,72,59,31,14,60,31,1,2,421,1931,0,0.02,29.32,30.04,2.2,2,5.3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,21,1
1,2013-07-04,83,56,35,10,61,33,1,6,422,1930,0,0,29.34,30.05,4.4,20,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1
1,2013-07-05,86,60,38,19,61,35,1,9,422,1930,0,0,29.33,30.04,3.7,19,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2013-07-06,83,65,39,20,65,37,1,10,423,1930,0,0,29.29,30.01,4.1,19,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-07-07,88,70,44,25,67,40,1,15,423,1930,0,0,29.26,29.97,6.6,21,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-07-08,86,70,43,23,71,43,1,14,424,1929,0,0.5,29.24,29.95,7.8,23,8.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18,1
1,2013-07-09,85,73,44,24,74,44,1,15,425,1929,0,0,29.19,29.91,6.9,23,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-07-10,85,66,41,21,65,39,1,12,425,1929,0,0,29.2,29.89,6,34,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-07-11,81,64,38,18,54,31,1,9,426,1928,0,0,29.36,30.06,6.5,3,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-07-12,83,58,36,10,53,30,1,7,427,1928,0,0,29.38,30.1,4,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2013-07-13,84,62,38,18,59,34,1,9,428,1927,0,0,29.41,30.12,6.8,9,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2013-07-14,88,72,45,25,66,40,1,16,428,1927,0,0,29.47,30.17,6.7,9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2013-07-15,89,71,45,24,71,43,1,16,429,1926,0,0.09,29.52,30.23,4.3,8,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2013-07-16,92,73,48,27,72,44,1,19,430,1925,0,0,29.54,30.25,6.4,23,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2013-07-17,94,76,50,29,72,45,1,21,431,1925,0,0,29.51,30.23,6.7,26,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-07-18,95,77,51,30,72,45,1,22,432,1924,0,0,29.31,30.05,7.2,24,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-07-19,96,71,49,28,70,44,1,20,433,1923,0,0.58,29.1,29.83,13.3,25,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1
1,2013-07-20,89,71,45,24,64,38,1,16,433,1923,0,0.06,29.17,29.86,4.8,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-07-21,88,68,43,22,65,38,1,14,434,1922,0,0.01,29.18,29.89,2.8,7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2013-07-22,87,71,44,23,66,40,1,15,435,1921,0,0,29.07,29.78,4.9,24,7.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,1
1,2013-07-23,78,63,36,11,60,33,1,7,436,1920,0,0.03,29.15,29.83,8.8,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-07-24,72,60,31,16,51,27,1,2,437,1919,0,0,29.31,30.01,7.8,5,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2013-07-25,81,57,34,13,54,30,1,5,438,1918,0,0,29.33,30.05,4.1,23,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2013-07-26,70,62,31,16,61,32,1,2,439,1918,0,0.39,29.21,29.94,7.6,22,8.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1
1,2013-07-27,65,55,25,6,51,25,26,1,440,1917,0,0,29.17,29.9,9,30,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2013-07-28,69,54,27,4,50,24,24,1,441,1916,0,0,29.23,29.93,8.7,28,9.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1
1,2013-07-29,76,57,32,15,55,28,1,3,442,1915,0,0,29.41,30.11,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2013-07-30,74,57,31,16,59,31,1,2,443,1914,0,0.04,29.39,30.12,4.2,16,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1
1,2013-07-31,75,62,34,13,64,34,1,5,444,1913,0,0.5,29.26,30,2.2,32,4.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2013-08-01,81,61,36,10,57,31,1,7,445,1911,0,0,29.23,29.95,7.6,30,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-02,84,62,38,18,63,36,1,9,446,1910,0,0.63,29.15,29.87,4.5,29,8.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2013-08-03,81,64,38,18,55,31,1,9,447,1909,0,0,29.33,30.03,5.8,2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-04,75,60,33,13,56,30,1,4,448,1908,0,0,29.42,30.14,5.9,6,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2013-08-05,75,58,32,14,59,31,1,3,449,1907,0,0.07,29.23,29.98,6.8,19,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2013-08-06,83,67,40,20,68,39,1,11,450,1906,0,0.04,29.13,29.86,7.2,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-07,89,67,43,23,68,40,1,14,451,1904,0,0,29.14,29.83,4,30,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-08,78,65,37,1,56,31,1,8,452,1903,0,0,29.26,29.98,8.6,5,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-09,82,59,36,10,60,34,1,7,453,1902,0,0,29.28,29.98,4.7,27,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-10,81,64,38,18,57,NA,1,9,454,1900,0,0,NA,30.08,5.3,5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2013-08-11,81,60,36,10,61,NA,1,7,455,1859,0,0.01,29.35,30.07,2,27,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2013-08-12,82,67,40,20,65,37,1,11,456,1858,0,0.27,29.21,29.93,3.5,27,7.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2013-08-13,70,58,29,17,52,27,2,1,457,1856,0,0,29.37,30.07,8.7,3,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-14,72,56,29,16,50,25,2,1,458,1855,0,0,29.44,30.16,3.9,4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-15,75,55,30,15,53,27,1,1,459,1854,0,0,29.4,30.13,4.2,24,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-16,82,55,34,11,52,29,1,5,500,1852,0,0,29.44,30.15,2.8,4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-17,81,57,34,11,56,31,1,5,501,1851,0,0,29.47,30.19,5.7,8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-18,81,59,35,10,57,32,1,6,502,1849,0,0,29.41,30.14,3.7,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-19,85,57,36,18,60,34,1,7,503,1848,0,0,29.34,30.07,5.1,25,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-20,88,66,42,24,62,37,1,13,504,1846,0,0,29.34,30.06,7.7,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-08-21,90,68,44,26,65,39,1,15,505,1845,0,0.01,29.3,30.02,8.6,23,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2013-08-22,78,68,38,20,67,38,1,9,506,1843,0,0.23,29.36,30.05,1.5,23,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2013-08-23,82,62,37,19,55,32,1,8,508,1842,0,0,29.43,30.14,6.1,6,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-24,86,60,38,20,59,34,1,9,509,1840,0,0,29.49,30.2,5.3,17,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-25,89,65,42,25,62,37,1,13,510,1839,0,0,29.46,30.18,9.2,22,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-26,92,70,46,29,68,41,1,17,511,1837,0,0,29.34,30.06,9,24,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-27,96,77,52,35,70,44,1,23,512,1835,0,0,29.18,29.9,11.7,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-28,83,71,42,25,69,41,1,13,513,1834,0,0,29.26,29.95,6.9,3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-29,89,66,43,26,64,38,1,14,514,1832,0,0,29.29,30.01,3.9,10,4.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,1
1,2013-08-30,96,67,47,30,68,41,1,18,515,1831,0,0.36,29.13,29.86,4.4,26,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-08-31,78,71,40,24,67,38,1,11,516,1829,0,0.07,29.1,29.82,6.1,5,7.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,1
1,2013-09-01,85,65,40,25,67,39,1,11,517,1827,0,0.14,29.05,29.76,4.2,29,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1
1,2013-09-02,79,60,35,20,61,33,1,6,518,1826,0,0,29.21,29.9,8.1,2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-09-03,77,57,32,1,54,28,1,3,519,1824,0,0,29.32,30.02,4,30,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-09-04,84,59,37,22,57,32,1,8,520,1822,0,0,29.37,30.08,6.2,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2013-09-05,74,59,32,18,54,29,1,3,521,1821,0,0,29.49,30.2,9,5,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-09-06,86,57,37,23,58,33,1,8,522,1819,0,0,29.38,30.11,4.7,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-09-07,88,65,42,28,62,37,1,13,523,1817,0,0.01,29.21,29.94,5.7,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-09-08,77,71,39,26,66,38,1,10,524,1815,0,0,29.26,29.98,10.5,7,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-09-09,94,68,46,33,70,43,1,17,525,1814,0,0,29.15,29.86,9,20,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2013-09-10,95,77,51,38,64,40,1,22,526,1812,0,0,29.25,29.95,12.1,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2013-09-11,91,75,48,36,66,40,1,19,527,1810,0,0,29.28,29.98,4.2,27,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2013-09-12,82,62,37,25,59,33,1,8,528,1809,0,0,29.28,29.98,7,35,9.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1
1,2013-09-13,67,52,25,13,45,21,26,1,529,1807,0,0,29.41,30.13,10.7,1,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2013-09-14,72,47,25,12,43,21,26,1,530,1805,0,0,29.36,30.1,4.7,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2013-09-15,62,56,24,13,52,24,27,1,531,1803,0,0.65,29.34,30.06,1.1,2,5.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1
1,2013-09-16,64,51,23,14,47,21,28,1,532,1760,0,0,29.59,30.3,9.7,3,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2013-09-17,71,49,25,12,51,25,26,1,533,1758,0,0,29.49,30.23,7,13,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2013-09-18,81,60,36,25,60,33,1,7,535,1756,0,0.55,29.26,30.01,8.7,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-09-19,84,69,42,32,68,39,1,13,536,1755,0,0.84,29.14,29.87,8.3,16,10.6,0,1,0,1,0,0,1,0,1,0,0,1,1,0,7,1
1,2013-09-20,76,58,32,23,60,32,1,3,537,1753,0,0,29.08,29.8,10.1,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-09-21,67,52,25,10,48,22,26,1,538,1751,0,0,29.17,29.87,9.6,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-09-22,67,49,23,12,47,21,28,1,539,1749,0,0,29.3,30.01,6.2,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-09-23,67,46,22,12,48,22,29,1,540,1748,0,0,29.34,30.06,4.9,10,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-09-24,70,49,25,1,49,23,26,1,541,1746,0,0,29.26,30,6.2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-09-25,70,51,26,18,52,25,25,1,542,1744,0,0,29.23,29.95,4.8,5,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1,2013-09-26,75,50,28,21,52,27,13,1,543,1742,0,0,29.34,30.04,3.8,8,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
1,2013-09-27,81,52,32,25,51,26,1,3,544,1741,0,0,29.38,30.09,7,13,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
1,2013-09-28,84,55,35,29,56,31,1,6,545,1739,0,0.2,29.24,29.98,10.9,19,12.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1
1,2013-09-29,68,51,25,19,49,23,26,1,546,1737,0,0.18,29.29,30.01,6,36,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1
1,2013-09-30,74,47,26,20,49,24,25,1,547,1735,0,0,29.21,29.93,5.8,19,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-10-01,79,62,36,31,62,34,1,7,548,1734,0,0,29.21,29.92,12.5,22,12.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-10-02,76,62,34,29,50,28,1,5,549,1732,0,0,29.31,30.02,4.7,7,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2013-10-03,78,60,34,30,65,36,1,5,550,1730,0,0.12,29.19,29.91,7.4,19,7.9,0,1,1,0,1,0,0,0,1,0,0,0,0,0,8,1
1,2013-10-04,74,65,35,31,65,35,1,6,552,1729,0,0,29.23,29.94,2.6,12,6.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1
1,2013-10-05,80,61,36,32,66,37,1,7,553,1727,0,0.82,29.11,29.84,5.2,19,6.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,1
1,2013-10-06,64,45,20,1,44,18,3,1,554,1725,0,0.09,29.02,29.75,8.7,25,9.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1
1,2013-10-07,68,45,22,19,45,19,29,1,555,1724,0,0,29.23,29.92,6.1,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2013-10-08,75,43,24,21,48,22,27,1,556,1722,0,0,29.42,30.13,4.7,18,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2013-10-09,71,48,25,23,47,22,26,1,557,1720,0,0,29.45,30.18,3.6,12,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2013-10-10,74,46,25,23,50,24,26,1,558,1719,0,0,29.37,30.11,2.9,13,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2013-10-11,76,51,29,28,51,25,2,1,559,1717,0,0,29.28,30.02,7.3,14,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2013-10-12,73,46,25,24,54,26,26,1,600,1715,0,0.12,29.32,30.02,5.7,21,7.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1
1,2013-10-13,64,44,19,19,41,17,4,1,602,1714,0,0,29.62,30.32,5.3,32,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2013-10-14,62,42,17,1,44,18,6,1,603,1712,0,0,29.53,30.29,6.6,8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2013-10-15,64,49,22,22,51,23,29,1,604,1711,0,0.07,29.14,29.91,7.6,19,10.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,1
1,2013-10-16,54,47,16,1,45,17,7,1,605,1709,0,0,29.16,29.89,10.5,25,10.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2013-10-17,53,40,12,13,44,15,11,1,606,1707,0,0.29,29.12,29.86,6.1,26,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2013-10-18,50,39,10,14,40,12,14,1,607,1706,0,0,29.18,29.91,8.3,26,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2013-10-19,54,42,13,11,37,11,10,1,608,1704,0,0.01,29.1,29.83,8.9,25,9.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2013-10-20,61,36,14,1,42,15,9,1,610,1703,0,0.01,29.07,29.8,5.1,20,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2013-10-21,55,33,9,14,31,7,15,1,611,1701,0,0,29.19,29.9,10.8,27,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2013-10-22,42,29,1,6,31,3,23,1,612,1660,0,0,29.21,29.95,5.4,26,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2013-10-23,46,32,4,2,27,3,20,1,613,1658,0,0,29.24,29.98,9.2,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2013-10-24,44,31,3,3,25,2,21,1,614,1657,0,0,29.45,30.16,10.3,30,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2013-10-25,51,29,5,16,26,4,19,1,616,1656,0,0,29.47,30.24,10.8,24,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2013-10-26,55,37,11,10,29,8,12,1,617,1654,0,0,29.22,29.96,10.9,27,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2013-10-27,54,29,7,14,29,6,17,1,618,1653,0,0,29.28,30.02,6.3,23,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2013-10-28,53,35,9,11,37,10,15,1,619,1651,0,0,29.54,30.26,9,4,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2013-10-29,57,42,15,21,40,14,8,1,620,1650,0,0,29.49,30.25,6.1,10,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2013-10-30,63,43,18,25,52,22,5,1,622,1649,0,0.55,29.22,30,6.6,15,7.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,13,1
1,2013-10-31,64,46,20,27,56,26,3,1,623,1647,0,1.04,28.69,29.45,9.4,24,11.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2014-05-01,49,42,11,15,38,11,12,1,448,1849,0,0.09,29.02,29.74,13.5,24,13.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2014-05-02,53,46,15,12,39,14,8,1,447,1850,0,0,29.03,29.77,10.2,24,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2014-05-03,67,46,22,21,37,17,29,1,446,1851,0,0,29.07,29.77,13.8,28,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2014-05-04,58,44,16,11,29,10,7,1,444,1852,0,0,29.31,30.01,4.8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2014-05-05,55,43,14,14,34,11,9,1,443,1853,0,0.05,29.26,29.98,12.6,5,13.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2014-05-06,63,41,17,11,34,14,6,1,442,1855,0,0,29.21,29.95,12.6,7,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2014-05-07,78,48,28,26,42,19,13,1,441,1856,0,0,29.1,29.82,7.5,8,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2014-05-08,89,51,35,32,55,32,1,6,439,1857,0,0.1,29.08,29.8,13.7,21,14.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2014-05-09,73,54,29,26,52,27,2,1,438,1858,0,1.03,29.03,29.74,13.2,24,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2014-05-10,77,47,27,24,42,21,24,1,437,1859,0,0,29.19,29.91,2.9,25,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2014-05-11,81,52,32,28,53,28,1,3,436,1860,0,0.12,29.19,29.91,7.6,16,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2014-05-12,84,64,39,35,64,36,1,10,435,1901,0,2.09,29.13,29.85,6.6,19,12,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16,1
1,2014-05-13,67,52,25,20,53,25,26,1,434,1902,0,0.12,29.29,29.98,9.5,26,12.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2014-05-14,56,44,15,16,39,15,8,1,433,1903,0,0.02,29.36,30.09,10.9,2,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2014-05-15,55,40,13,2,35,10,10,1,432,1904,0,0.19,29.26,30,10.3,1,13.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2014-05-16,46,37,7,9,34,7,17,1,431,1905,0,0.1,29.33,30.05,4.9,6,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,1
1,2014-05-17,60,39,15,17,33,11,8,1,430,1906,0,0,29.4,30.12,7.7,26,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2014-05-18,69,47,23,10,37,17,28,1,429,1907,0,0,29.47,30.19,9.8,22,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2014-05-19,69,45,22,11,40,19,29,1,428,1908,0,0,29.34,30.1,12.7,16,13.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2014-05-20,85,62,39,31,58,32,1,10,427,1909,0,0.82,29.12,29.86,9.9,20,11.1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,18,1
1,2014-05-21,86,63,40,32,55,32,1,11,426,1910,0,0.01,29.16,29.86,4.4,31,7.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,19,1
