,Date,Longitude,Latitude,Month,Season_code_1,Season_code_2,Season_code_3,CULEX_ERRATICUS,CULEX_PIPIENS,CULEX_PIPIENS_RESTUANS,CULEX_RESTUANS,CULEX_SALINARIUS,CULEX_TARSALIS,CULEX_TERRITANS,ParasiticIn,Influenza,Tmax2,Tmin2,Tavg2,WetBulb2,Heat2,PrecipTotal2,StnPressure2,ResultDir2,AvgSpeed2,DZ2,FG2,HZ2,RA2,RA45_2,BR2,TS2,TSRA2,VCTS2,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir,AvgSpeed,BR,DZ,FG,HZ,RA,RA45,TS,TSRA,VCTS,pre45_1_2,pre45_1,pre45_05,TrapClusterNum
816,2007-08-21,-87.667736,41.994469,8,0,1,0,0,0,1,0,0,0,0,0.29,0.67,85,69,42,41,1,0.01,29.26,17,6.0,0,0,0,0,13.0,1,0,0,0,87,69,43,25,70,1,14,505,1845,0.0,3.8,18,6.0,1,0,0,1,0,17.0,0,0,0,1,1,1,9
2215,2009-08-27,-87.562889,41.766202,8,0,1,0,0,0,1,1,0,0,0,0.26,0.6,67,62,30,32,1,1.19,29.41,8,11.0,0,0,0,1,13.0,1,0,0,0,67,61,29,14,60,2,1,512,1835,0.95,9.1,7,9.7,1,0,0,0,1,14.0,0,0,0,1,0,1,7
1241,2007-09-19,-87.60088,41.773215,9,0,0,1,0,1,1,0,0,0,0,0.29,0.67,84,68,41,34,1,0.0,29.47,25,9.0,0,0,0,0,11.0,0,0,0,0,84,65,40,30,59,1,11,536,1755,0.0,5.0,26,9.7,0,0,0,0,0,17.0,0,0,0,1,1,1,7
918,2007-08-24,-87.689778,41.986921,8,0,1,0,0,0,0,0,3,0,0,0.29,0.67,81,69,40,38,1,0.2,29.16,25,7.3,0,0,0,1,14.0,1,1,1,0,80,69,40,22,67,1,11,509,1840,0.24,5.8,25,7.1,0,0,0,0,1,19.0,0,1,0,1,1,1,9
4243,2013-08-22,-87.66634300000001,41.822536,8,0,1,0,0,1,9,1,0,0,0,0.26,0.58,78,67,38,37,1,0.36,29.42,24,7.0,0,0,0,1,11.0,0,0,0,0,78,68,38,20,67,1,9,506,1843,0.23,1.5,23,7.0,0,0,0,0,1,12.0,0,0,0,0,0,1,1
2890,2011-07-29,-87.696269,41.868142,7,0,1,0,0,1,18,8,0,0,0,0.25,0.57,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12.0,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14.0,0,0,0,1,1,1,1
4203,2013-08-22,-87.807277,42.009876,8,0,1,0,0,66,13,0,0,0,0,0.26,0.58,78,67,38,37,1,0.36,29.42,24,7.0,0,0,0,1,11.0,0,0,0,0,78,68,38,20,67,1,9,506,1843,0.23,1.5,23,7.0,0,0,0,0,1,12.0,0,0,0,0,0,1,2
3671,2013-06-27,-87.654224,41.867108,6,0,1,0,0,0,11,4,0,0,0,0.24,0.72,91,66,44,38,1,0.59,29.08,29,6.8,0,0,1,0,19.0,1,0,0,0,90,64,42,24,67,1,13,418,1931,0.92,7.2,29,7.2,1,0,0,0,0,20.0,0,0,0,1,1,1,1
3304,2011-09-16,-87.757639,41.964242,9,0,0,1,0,1,0,0,0,0,0,0.25,0.57,59,48,19,16,4,0.0,29.65,13,3.7,0,0,0,0,13.0,0,0,0,0,58,46,17,4,40,6,1,532,1760,0.0,1.4,8,3.3,0,0,0,0,0,13.0,0,0,0,0,1,1,10
2726,2011-07-15,-87.805059,41.973845000000004,7,0,1,0,0,0,118,8,0,0,2,0.25,0.57,86,71,44,36,1,0.0,29.33,10,6.8,0,0,0,0,13.0,0,0,0,0,87,70,44,23,60,1,15,429,1926,0.0,5.4,9,6.7,0,0,0,0,0,13.0,0,0,0,1,0,1,2
2900,2011-07-29,-87.655232,41.896282,7,0,1,0,0,0,1,1,0,0,0,0.25,0.57,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12.0,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14.0,0,0,0,1,1,1,1
2025,2009-07-31,-87.649642,41.732984,7,0,1,0,0,1,14,7,0,0,0,0.26,0.6,82,62,37,31,1,0.0,29.29,27,6.7,0,0,0,0,11.0,0,0,0,0,81,58,35,12,54,1,6,444,1913,0.0,6.2,26,7.3,0,0,0,0,0,14.0,0,0,0,1,1,1,4
4508,2013-09-19,-87.716277,41.846075,9,0,0,1,0,0,1,0,0,0,0,0.26,0.58,84,70,42,38,1,0.0,29.21,16,10.0,0,0,1,1,7.0,1,0,0,0,84,69,42,32,68,1,13,536,1755,0.84,8.3,16,10.6,1,0,1,1,1,7.0,1,1,0,0,0,1,1
3921,2013-07-25,-87.800515,41.916265,7,0,1,0,0,0,26,8,0,0,0,0.26,0.58,81,58,35,29,1,0.0,29.39,23,3.9,0,0,0,0,13.0,0,0,0,0,81,57,34,13,54,1,5,438,1918,0.0,4.1,23,5.1,0,0,0,0,0,9.0,0,0,0,0,1,1,6
344,2007-07-25,-87.585413,41.726465000000005,7,0,1,0,0,502,411,0,0,0,0,0.29,0.67,83,70,42,35,1,0.0,29.35,23,7.0,0,0,0,0,12.0,0,0,0,0,85,71,43,22,61,1,14,438,1918,0.0,5.8,25,6.6,0,0,0,0,0,11.0,0,0,0,0,1,1,7
1118,2007-09-12,-87.676709,41.688324,9,0,0,1,0,5,5,0,0,0,0,0.29,0.67,66,46,21,19,30,0.0,29.46,5,6.0,0,0,0,0,13.0,0,0,0,0,67,46,22,16,42,29,1,528,1809,0.0,1.8,3,5.6,0,0,0,0,0,19.0,0,0,0,1,1,1,4
438,2007-08-01,-87.707973,41.682587,8,0,1,0,0,26,53,2,0,0,0,0.29,0.67,91,69,45,39,1,0.0,29.34,13,3.7,0,0,0,0,13.0,0,0,0,0,92,69,46,26,62,1,17,445,1911,0.0,3.5,9,4.1,0,0,0,1,0,12.0,0,0,0,0,1,1,4
3140,2011-08-26,-87.68826700000001,41.903002,8,0,1,0,0,4,8,0,0,0,0,0.25,0.57,83,61,37,33,1,0.0,29.32,20,3.4,0,0,0,0,10.0,0,0,0,0,83,59,36,19,58,1,7,511,1837,0.0,1.9,26,3.3,0,0,0,0,0,12.0,0,0,0,0,1,1,9
2218,2009-08-27,-87.53869300000001,41.659112,8,0,1,0,0,1,4,0,0,0,0,0.26,0.6,67,62,30,32,1,1.19,29.41,8,11.0,0,0,0,1,13.0,1,0,0,0,67,61,29,14,60,2,1,512,1835,0.95,9.1,7,9.7,1,0,0,0,1,14.0,0,0,0,1,0,1,5
2177,2009-08-25,-87.612922,41.754676,8,0,1,0,0,0,2,0,0,0,0,0.26,0.6,82,61,37,34,1,0.0,29.39,21,8.6,0,0,0,0,11.0,0,0,0,0,83,59,36,19,61,1,7,510,1839,0.0,9.1,21,9.2,0,0,0,0,0,12.0,0,0,0,0,0,1,7
4272,2013-08-29,-87.890615,41.974689,8,0,1,0,0,281,314,13,0,0,0,0.26,0.58,87,69,43,38,1,0.0,29.36,10,4.6,0,1,1,0,10.0,1,0,0,0,89,66,43,26,64,1,14,514,1832,0.0,3.9,10,4.7,1,0,0,1,0,12.0,0,0,0,0,0,1,3
2942,2011-08-05,-87.728492,41.984809000000006,8,0,1,0,0,0,10,0,0,0,0,0.25,0.57,84,70,42,40,1,0.0,29.26,7,6.0,0,0,0,0,9.0,0,0,0,0,83,69,41,21,68,1,12,449,1907,0.0,4.0,5,5.5,0,0,0,0,1,11.0,0,0,0,0,1,1,10
3210,2011-09-02,-87.72460799999999,41.662014,9,0,0,1,0,0,7,7,0,0,0,0.25,0.57,94,79,52,43,1,0.0,29.24,20,6.6,0,0,0,0,11.0,0,0,0,0,92,76,49,34,69,1,20,518,1826,0.0,4.9,22,7.4,0,0,0,1,0,12.0,0,0,0,0,1,1,4
1484,2009-05-28,-87.66634300000001,41.822536,5,1,0,0,0,0,3,0,0,0,0,0.28,0.85,64,55,25,23,26,0.0,29.11,29,8.3,0,0,0,0,13.212498602533099,0,0,0,0,62,54,23,13,51,28,1,421,1916,0.0,6.8,30,8.1,0,0,0,0,0,13.2126647963936,0,0,0,1,1,1,1
879,2007-08-24,-87.778927,41.776156,8,0,1,0,0,5,4,0,1,0,0,0.29,0.67,81,69,40,38,1,0.2,29.16,25,7.3,0,0,0,1,14.0,1,1,1,0,80,69,40,22,67,1,11,509,1840,0.24,5.8,25,7.1,0,0,0,0,1,19.0,0,1,0,1,1,1,8
561,2007-08-07,-87.745602,41.759346,8,0,1,0,0,2,4,0,0,0,0,0.29,0.67,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,8
1444,2007-10-04,-87.585487,41.799282,10,0,0,1,0,4,1,1,0,0,0,0.27,0.77,83,56,35,31,1,0.0,29.39,17,5.9,0,0,0,0,9.0,0,0,0,0,82,51,32,28,56,1,3,552,1729,0.0,3.9,17,4.6,0,0,0,1,0,12.0,0,0,0,1,1,1,7
2559,2011-06-24,-87.778927,41.776156,6,0,1,0,0,0,4,1,0,0,0,0.23,0.76,68,60,29,28,2,0.0,29.13,29,8.7,0,0,0,0,16.0,0,0,0,0,68,60,29,15,56,2,1,417,1931,0.0,9.4,29,9.6,0,0,0,0,0,20.0,0,0,0,1,1,1,8
3951,2013-07-25,-87.69181,41.963976,7,0,1,0,0,0,5,3,0,0,0,0.26,0.58,81,58,35,29,1,0.0,29.39,23,3.9,0,0,0,0,13.0,0,0,0,0,81,57,34,13,54,1,5,438,1918,0.0,4.1,23,5.1,0,0,0,0,0,9.0,0,0,0,0,1,1,9
3749,2013-07-08,-87.65449100000001,41.891118,7,0,1,0,0,0,0,1,0,0,0,0.26,0.58,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21.0,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18.0,0,1,0,1,1,1,1
1531,2009-06-02,-87.666014,41.720848,6,0,1,0,0,0,6,1,0,0,0,0.28,0.85,61,50,21,20,30,0.06,29.42,3,9.2,0,0,0,1,11.048196270827,1,0,0,0,60,48,19,2,46,4,1,419,1920,0.12,7.4,3,8.0,1,0,0,0,1,12.088315207948598,0,0,0,1,1,1,4
2462,2009-10-01,-87.585413,41.726465000000005,10,0,0,1,0,0,0,3,0,0,0,0.24,1.05,59,44,17,18,6,0.59,29.18,13,8.7,0,0,0,1,10.0,1,0,1,0,59,41,15,16,46,8,1,548,1734,0.89,9.1,13,9.5,1,0,0,0,1,13.0,0,0,0,1,0,1,7
3441,2011-09-30,-87.642984,41.803422999999995,9,0,0,1,0,0,3,0,0,0,0,0.25,0.57,58,47,18,16,5,0.17,29.37,34,16.3,0,0,0,1,18.0,0,0,0,0,57,45,16,16,41,7,1,547,1735,0.09,14.6,34,15.0,0,0,0,0,1,18.0,0,0,0,0,1,1,1
4175,2013-08-15,-87.655232,41.896282,8,0,1,0,0,2,0,0,0,0,0,0.26,0.58,74,57,31,27,1,0.0,29.47,22,5.0,0,0,0,0,12.0,0,0,0,0,75,55,30,15,53,1,1,459,1854,0.0,4.2,24,4.9,0,0,0,0,0,11.0,0,0,0,0,0,1,1
1158,2007-09-18,-87.81150600000001,42.011601,9,0,0,1,0,9,5,0,0,0,0,0.29,0.67,89,66,43,34,1,0.0,29.41,19,12.8,0,0,0,0,12.0,0,0,0,0,88,63,41,30,58,1,12,535,1756,0.0,12.9,19,13.1,0,0,0,0,0,18.0,0,0,0,1,1,1,2
886,2007-08-24,-87.76007,41.961743,8,0,1,0,0,0,2,0,0,0,0,0.29,0.67,81,69,40,38,1,0.2,29.16,25,7.3,0,0,0,1,14.0,1,1,1,0,80,69,40,22,67,1,11,509,1840,0.24,5.8,25,7.1,0,0,0,0,1,19.0,0,1,0,1,1,1,10
4391,2013-09-06,-87.654234,41.793818,9,0,0,1,0,15,5,2,0,0,0,0.26,0.58,85,62,39,32,1,0.0,29.44,17,6.0,0,0,0,0,11.0,0,0,0,0,86,57,37,23,58,1,8,522,1819,0.0,4.7,20,6.0,0,0,0,0,0,11.0,0,0,0,0,0,1,1
3721,2013-07-08,-87.736812,41.798697,7,0,1,0,0,0,0,3,0,0,0,0.26,0.58,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21.0,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18.0,0,1,0,1,1,1,8
3037,2011-08-12,-87.56566600000001,41.704572,8,0,1,0,0,2,5,3,0,0,0,0.25,0.57,82,65,39,33,1,0.0,29.28,19,8.4,0,0,0,0,9.0,0,0,0,0,81,60,36,10,59,1,7,456,1858,0.0,8.3,19,8.5,0,0,0,0,0,10.0,0,0,0,0,1,1,5
4286,2013-08-29,-87.756155,41.904194,8,0,1,0,0,0,2,0,0,0,0,0.26,0.58,87,69,43,38,1,0.0,29.36,10,4.6,0,1,1,0,10.0,1,0,0,0,89,66,43,26,64,1,14,514,1832,0.0,3.9,10,4.7,1,0,0,1,0,12.0,0,0,0,0,0,1,6
1225,2007-09-19,-87.667827,41.825902,9,0,0,1,0,0,1,0,0,0,0,0.29,0.67,84,68,41,34,1,0.0,29.47,25,9.0,0,0,0,0,11.0,0,0,0,0,84,65,40,30,59,1,11,536,1755,0.0,5.0,26,9.7,0,0,0,0,0,17.0,0,0,0,1,1,1,1
1490,2009-05-28,-87.605294,41.750498,5,1,0,0,0,0,0,1,0,0,0,0.28,0.85,64,55,25,23,26,0.0,29.11,29,8.3,0,0,0,0,13.212498602533099,0,0,0,0,62,54,23,13,51,28,1,421,1916,0.0,6.8,30,8.1,0,0,0,0,0,13.2126647963936,0,0,0,1,1,1,7
2411,2009-09-25,-87.65449100000001,41.891118,9,0,0,1,0,0,3,0,0,0,0,0.26,0.6,70,60,30,29,1,0.02,29.44,11,6.3,1,0,0,1,10.0,1,0,0,0,70,60,30,22,57,1,1,542,1744,0.16,5.4,11,7.3,1,1,0,0,1,11.0,0,0,0,1,0,1,1
487,2007-08-01,-87.60449799999999,41.644612,8,0,1,0,0,0,11,0,0,0,0,0.29,0.67,91,69,45,39,1,0.0,29.34,13,3.7,0,0,0,0,13.0,0,0,0,0,92,69,46,26,62,1,17,445,1911,0.0,3.5,9,4.1,0,0,0,1,0,12.0,0,0,0,0,1,1,5
2884,2011-07-29,-87.716788,41.899229999999996,7,0,1,0,0,0,0,1,0,0,0,0.25,0.57,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12.0,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14.0,0,0,0,1,1,1,6
4045,2013-08-01,-87.60088,41.773215,8,0,1,0,0,0,1,1,0,0,0,0.26,0.58,82,61,37,31,1,0.0,29.29,29,7.1,0,0,0,0,14.0,0,0,0,0,81,61,36,10,57,1,7,445,1911,0.0,7.6,30,7.8,0,0,0,0,0,11.0,0,0,0,0,1,1,7
928,2007-08-24,-87.675088,41.719059,8,0,1,0,0,0,2,0,0,0,0,0.29,0.67,81,69,40,38,1,0.2,29.16,25,7.3,0,0,0,1,14.0,1,1,1,0,80,69,40,22,67,1,11,509,1840,0.24,5.8,25,7.1,0,0,0,0,1,19.0,0,1,0,1,1,1,4
2773,2011-07-15,-87.64997,41.723195000000004,7,0,1,0,0,1,0,0,0,0,0,0.25,0.57,86,71,44,36,1,0.0,29.33,10,6.8,0,0,0,0,13.0,0,0,0,0,87,70,44,23,60,1,15,429,1926,0.0,5.4,9,6.7,0,0,0,0,0,13.0,0,0,0,1,0,1,4
877,2007-08-24,-87.787992,41.970248,8,0,1,0,0,18,10,1,0,0,0,0.29,0.67,81,69,40,38,1,0.2,29.16,25,7.3,0,0,0,1,14.0,1,1,1,0,80,69,40,22,67,1,11,509,1840,0.24,5.8,25,7.1,0,0,0,0,1,19.0,0,1,0,1,1,1,2
2175,2009-08-25,-87.63981700000001,41.753411,8,0,1,0,0,0,1,0,0,0,0,0.26,0.6,82,61,37,34,1,0.0,29.39,21,8.6,0,0,0,0,11.0,0,0,0,0,83,59,36,19,61,1,7,510,1839,0.0,9.1,21,9.2,0,0,0,0,0,12.0,0,0,0,0,0,1,4
2421,2009-09-25,-87.599862,41.673408,9,0,0,1,0,1,3,0,2,0,0,0.26,0.6,70,60,30,29,1,0.02,29.44,11,6.3,1,0,0,1,10.0,1,0,0,0,70,60,30,22,57,1,1,542,1744,0.16,5.4,11,7.3,1,1,0,0,1,11.0,0,0,0,1,0,1,5
3689,2013-06-28,-87.605294,41.750498,6,0,1,0,0,0,18,10,0,0,0,0.24,0.72,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20.0,0,0,0,0,83,67,40,22,61,1,11,419,1931,0.0,10.5,31,10.9,0,0,0,0,1,21.0,0,0,0,1,1,1,7
3018,2011-08-12,-87.666014,41.720848,8,0,1,0,0,4,14,5,0,0,0,0.25,0.57,82,65,39,33,1,0.0,29.28,19,8.4,0,0,0,0,9.0,0,0,0,0,81,60,36,10,59,1,7,456,1858,0.0,8.3,19,8.5,0,0,0,0,0,10.0,0,0,0,0,1,1,4
4304,2013-08-29,-87.701431,41.906638,8,0,1,0,0,0,15,0,0,0,0,0.26,0.58,87,69,43,38,1,0.0,29.36,10,4.6,0,1,1,0,10.0,1,0,0,0,89,66,43,26,64,1,14,514,1832,0.0,3.9,10,4.7,1,0,0,1,0,12.0,0,0,0,0,0,1,9
793,2007-08-21,-87.705085,41.883284,8,0,1,0,0,1,0,0,0,0,0,0.29,0.67,85,69,42,41,1,0.01,29.26,17,6.0,0,0,0,0,13.0,1,0,0,0,87,69,43,25,70,1,14,505,1845,0.0,3.8,18,6.0,1,0,0,1,0,17.0,0,0,0,1,1,1,1
2055,2009-08-07,-87.756155,41.904194,8,0,1,0,0,0,1,0,0,0,0,0.26,0.6,74,67,36,32,1,0.23,29.41,15,7.2,0,0,0,1,11.0,1,0,0,0,74,64,34,12,59,1,5,451,1904,0.33,7.3,15,7.8,1,0,0,0,1,14.0,0,0,0,1,0,1,6
4453,2013-09-12,-87.666901,41.868077,9,0,0,1,0,21,0,0,0,0,0,0.26,0.58,83,63,38,33,1,0.06,29.34,34,9.8,0,0,0,0,9.0,0,0,0,0,82,62,37,25,59,1,8,528,1809,0.0,7.0,35,9.4,0,0,0,0,1,10.0,0,0,0,0,0,1,1
921,2007-08-24,-87.686763,41.843810999999995,8,0,1,0,0,1,4,0,0,0,0,0.29,0.67,81,69,40,38,1,0.2,29.16,25,7.3,0,0,0,1,14.0,1,1,1,0,80,69,40,22,67,1,11,509,1840,0.24,5.8,25,7.1,0,0,0,0,1,19.0,0,1,0,1,1,1,1
3543,2013-06-14,-87.689778,41.986921,6,0,1,0,0,0,4,28,0,0,0,0.24,0.72,76,57,32,26,1,0.0,29.4,5,7.8,0,0,0,0,17.0,0,0,0,0,78,56,32,1,51,1,3,416,1928,0.0,6.6,6,7.9,0,0,0,0,0,20.0,0,0,0,1,1,1,9
624,2007-08-07,-87.531657,41.717753,8,0,1,0,0,10,13,0,0,0,0,0.29,0.67,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,5
2250,2009-09-14,-87.805059,41.973845000000004,9,0,0,1,0,2,22,3,0,0,0,0.26,0.6,84,59,37,31,1,0.0,29.4,13,2.7,0,0,0,0,10.0,0,0,0,0,84,58,36,25,55,1,7,530,1805,0.0,0.1,33,2.1,0,0,0,0,0,12.0,0,0,0,1,0,1,2
4378,2013-09-06,-87.694991,41.857402,9,0,0,1,0,3,1,0,0,0,0,0.26,0.58,85,62,39,32,1,0.0,29.44,17,6.0,0,0,0,0,11.0,0,0,0,0,86,57,37,23,58,1,8,522,1819,0.0,4.7,20,6.0,0,0,0,0,0,11.0,0,0,0,0,0,1,1
2611,2011-06-30,-87.77792099999999,42.008314,6,0,1,0,0,0,19,0,0,0,0,0.23,0.76,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17.0,0,1,1,1,88,60,39,20,62,1,10,419,1931,0.0,8.2,17,9.4,0,0,0,0,0,18.0,0,0,0,1,1,1,2
4386,2013-09-06,-87.666066,41.98728,9,0,0,1,0,2,20,0,0,0,0,0.26,0.58,85,62,39,32,1,0.0,29.44,17,6.0,0,0,0,0,11.0,0,0,0,0,86,57,37,23,58,1,8,522,1819,0.0,4.7,20,6.0,0,0,0,0,0,11.0,0,0,0,0,0,1,9
3202,2011-09-01,-87.642984,41.803422999999995,9,0,0,1,0,0,2,0,0,0,0,0.25,0.57,94,74,49,44,1,0.0,29.26,21,6.3,0,0,0,0,11.0,0,0,0,0,93,71,47,32,71,1,18,517,1827,0.0,5.2,21,5.9,0,0,0,0,0,12.0,0,0,0,0,1,1,1
4013,2013-08-01,-87.716788,41.899229999999996,8,0,1,0,0,0,46,16,0,0,0,0.26,0.58,82,61,37,31,1,0.0,29.29,29,7.1,0,0,0,0,14.0,0,0,0,0,81,61,36,10,57,1,7,445,1911,0.0,7.6,30,7.8,0,0,0,0,0,11.0,0,0,0,0,1,1,6
1721,2009-06-26,-87.707973,41.682587,6,0,1,0,0,0,4,1,0,0,0,0.28,0.85,86,72,44,36,1,0.0,29.2,4,8.0,0,0,0,0,15.0,0,0,0,0,86,69,43,25,60,1,14,418,1931,0.0,6.4,4,8.2,0,0,0,0,0,15.0,0,0,0,1,1,1,4
638,2007-08-15,-87.824812,41.974089,8,0,1,0,0,11,25,2,0,0,0,0.29,0.67,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12.0,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15.0,0,1,0,0,1,1,2
3980,2013-07-25,-87.56566600000001,41.704572,7,0,1,0,0,0,11,7,0,0,0,0.26,0.58,81,58,35,29,1,0.0,29.39,23,3.9,0,0,0,0,13.0,0,0,0,0,81,57,34,13,54,1,5,438,1918,0.0,4.1,23,5.1,0,0,0,0,0,9.0,0,0,0,0,1,1,5
3110,2011-08-26,-87.785288,41.923738,8,0,1,0,0,0,1,0,0,0,0,0.25,0.57,83,61,37,33,1,0.0,29.32,20,3.4,0,0,0,0,10.0,0,0,0,0,83,59,36,19,58,1,7,511,1837,0.0,1.9,26,3.3,0,0,0,0,0,12.0,0,0,0,0,1,1,6
4573,2013-09-26,-87.726737,41.911823999999996,9,0,0,1,0,0,8,0,0,0,0,0.26,0.58,75,55,30,27,1,0.0,29.4,9,4.6,0,0,0,0,6.0,0,0,0,0,75,50,28,21,52,13,1,543,1742,0.0,3.8,8,4.2,1,0,0,0,0,5.0,0,0,0,0,0,1,6
2715,2011-07-11,-87.585413,41.726465000000005,7,0,1,0,0,0,37,21,0,0,1,0.25,0.57,90,70,45,43,1,0.13,29.18,24,8.0,0,0,0,0,15.0,1,0,1,0,88,71,45,25,71,1,16,426,1928,0.39,5.5,25,8.5,0,0,0,1,0,14.0,0,0,0,1,1,1,7
2742,2011-07-15,-87.731435,41.743402,7,0,1,0,0,0,4,2,0,0,0,0.25,0.57,86,71,44,36,1,0.0,29.33,10,6.8,0,0,0,0,13.0,0,0,0,0,87,70,44,23,60,1,15,429,1926,0.0,5.4,9,6.7,0,0,0,0,0,13.0,0,0,0,1,0,1,8
240,2007-07-11,-87.666014,41.720848,7,0,1,0,0,0,1,0,0,0,0,0.29,0.67,77,63,35,28,1,0.0,29.28,30,11.2,0,0,0,0,15.0,0,0,0,0,77,62,35,11,51,1,6,426,1928,0.0,8.8,30,10.9,0,0,0,0,0,15.0,0,0,0,0,0,1,4
56,2007-06-05,-87.627561,41.869215999999994,6,0,1,0,0,0,1,0,0,0,0,0.26,0.8,63,51,22,21,29,0.27,29.16,3,8.1,0,0,0,1,19.6483478067053,1,0,0,0,64,47,21,17,48,30,1,417,1923,0.42,5.2,5,7.6,1,0,0,0,1,16.3162312117209,0,0,0,1,1,1,1
2757,2011-07-15,-87.69181,41.963976,7,0,1,0,0,0,3,2,0,0,0,0.25,0.57,86,71,44,36,1,0.0,29.33,10,6.8,0,0,0,0,13.0,0,0,0,0,87,70,44,23,60,1,15,429,1926,0.0,5.4,9,6.7,0,0,0,0,0,13.0,0,0,0,1,0,1,9
3705,2013-07-08,-87.807277,42.009876,7,0,1,0,0,0,0,2,0,0,0,0.26,0.58,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21.0,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18.0,0,1,0,1,1,1,2
2921,2011-08-05,-87.930995,41.957799,8,0,1,0,0,8,39,10,0,0,0,0.25,0.57,84,70,42,40,1,0.0,29.26,7,6.0,0,0,0,0,9.0,0,0,0,0,83,69,41,21,68,1,12,449,1907,0.0,4.0,5,5.5,0,0,0,0,1,11.0,0,0,0,0,1,1,3
4532,2013-09-19,-87.64997,41.723195000000004,9,0,0,1,0,0,6,0,0,0,0,0.26,0.58,84,70,42,38,1,0.0,29.21,16,10.0,0,0,1,1,7.0,1,0,0,0,84,69,42,32,68,1,13,536,1755,0.84,8.3,16,10.6,1,0,1,1,1,7.0,1,1,0,0,0,1,4
2390,2009-09-25,-87.72460799999999,41.662014,9,0,0,1,0,0,5,0,0,0,0,0.26,0.6,70,60,30,29,1,0.02,29.44,11,6.3,1,0,0,1,10.0,1,0,0,0,70,60,30,22,57,1,1,542,1744,0.16,5.4,11,7.3,1,1,0,0,1,11.0,0,0,0,1,0,1,4
2164,2009-08-25,-87.689778,41.986921,8,0,1,0,0,0,1,2,0,0,0,0.26,0.6,82,61,37,34,1,0.0,29.39,21,8.6,0,0,0,0,11.0,0,0,0,0,83,59,36,19,61,1,7,510,1839,0.0,9.1,21,9.2,0,0,0,0,0,12.0,0,0,0,0,0,1,9
758,2007-08-21,-87.800991,41.95469,8,0,1,0,0,46,23,0,0,0,1,0.29,0.67,85,69,42,41,1,0.01,29.26,17,6.0,0,0,0,0,13.0,1,0,0,0,87,69,43,25,70,1,14,505,1845,0.0,3.8,18,6.0,1,0,0,1,0,17.0,0,0,0,1,1,1,2
966,2007-08-28,-87.546587,41.740641,8,0,1,0,0,27,6,0,0,0,0,0.29,0.67,90,69,45,39,1,0.0,29.34,21,8.3,0,0,0,0,15.0,0,0,0,0,91,67,44,27,66,1,15,513,1834,0.0,9.0,20,9.5,0,0,0,0,0,20.0,0,0,0,1,1,1,7
703,2007-08-15,-87.675088,41.719059,8,0,1,0,0,4,6,0,0,0,0,0.29,0.67,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12.0,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15.0,0,1,0,0,1,1,4
745,2007-08-16,-87.56566600000001,41.704572,8,0,1,0,0,821,98,0,0,0,0,0.29,0.67,77,67,37,37,1,0.0,29.33,1,5.7,0,0,0,0,12.0,1,0,0,0,77,65,36,1,64,1,7,500,1852,0.0,3.6,1,5.7,1,0,0,0,0,15.0,0,0,0,0,1,1,5
3467,2013-06-07,-87.742302,41.763733,6,0,1,0,0,0,1,0,0,0,0,0.24,0.72,68,54,26,21,25,0.0,29.26,2,9.2,0,0,0,0,14.0534669233637,0,0,0,0,68,52,25,14,45,26,1,417,1924,0.0,9.5,3,9.9,0,0,0,0,0,13.4272499331465,0,0,0,1,1,1,8
